Greek_Word	Ln_Domain	SemDom	SemDom_Name	Total_Unique_References	Refs
Ἐν	83C	8.5.1.2.2;8.5.1.4	Between;Inside	1	LUK 10:26!6
Ἐν	90A	9.5	Case	1	LUK 11:15!6
Ἐνὼς	93A	9.7.1	Name of a person	1	LUK 3:38!2
Ἐξ	90C	9.5	Case	2	LUK 20:5!10; LUK 20:6!4
Ἐξήγαγεν	15W	7.3.3	Take somewhere	1	LUK 24:50!1
Ἐξομολογοῦμαί	33J'	3.5.1.7.1	Thank	1	LUK 10:21!12
Ἐξῆλθεν	15D	7.2.3.3;7.3.3.3	Leave;Send	1	LUK 8:5!1
Ἐπανάγαγε	54	7.2.4.2	Travel by water	1	LUK 5:4!9
Ἐπειδήπερ	89G	9.6.2.5;9.6.2.5.1;9.6.2.5.2	Cause;Reason;Without cause	1	LUK 1:1!1
Ἐπειδὴ	67B	8.4.5	Relative time	1	LUK 7:1!1
Ἐπερωτηθεὶς	33N	3.5.1.5;3.5.1.5.1	Answer;Ask	1	LUK 17:20!1
Ἐπερωτῶ	33N	3.5.1.5;3.5.1.5.1	Answer;Ask	1	LUK 6:9!7
Ἐπεσκέψατο	34F;85A	4.2.1.4;8.5.3	Visit;Be at a place	1	LUK 7:16!18
Ἐπηρώτησαν	33N	3.5.1.5;3.5.1.5.1	Answer;Ask	1	LUK 21:7!1
Ἐπηρώτων	33N	3.5.1.5;3.5.1.5.1	Answer;Ask	1	LUK 8:9!1
Ἐπιθυμίᾳ	25B	3.3.1.8	Lust	1	LUK 22:15!5
Ἐπιμελήθητι	35D	4.3.4.5.2	Care for	1	LUK 10:35!13
Ἐπιστάτα	87C	4.5.6.1	High status	5	LUK 5:5!5; LUK 8:24!6; LUK 8:45!15; LUK 9:33!15; LUK 9:49!5
Ἐποίησεν	42B	9.1.2	Do	1	LUK 1:51!1
Ἐπὶ	83H	8.5.1.3	On	1	LUK 4:11!3
Ἐρωτήσω	33N	3.5.1.5;3.5.1.5.1	Answer;Ask	1	LUK 20:3!6
Ἐρωτῶ	33L	3.3.2;3.5.1.5	Ask;Request	1	LUK 16:27!3
Ἐφάγομεν	23A	5.2.2	Eat	1	LUK 13:26!4
Ἐὰν	89J	9.6.2.8	Condition	2	LUK 20:5!8; LUK 22:67!12
Ἐᾶτε	68D	7.2.7;7.2.7.1	Not moving;Stop moving	1	LUK 22:51!6
Ἑκατοντάρχου	55D	4.8.3.6.4	Soldier	1	LUK 7:2!1
Ἑκατὸν	60B	8.1.1.1	Cardinal numbers	2	LUK 16:6!4; LUK 16:7!11
Ἑνὼχ	93A	9.7.1	Name of a person	1	LUK 3:37!4
Ἑσλὶ	93A	9.7.1	Name of a person	1	LUK 3:25!8
Ἑσρὼμ	93A	9.7.1	Name of a person	1	LUK 3:33!8
Ἑτοίμασον	77	6.1.2.6	Prepare	1	LUK 17:8!5
Ἑτοιμάσατε	77	6.1.2.6	Prepare	1	LUK 3:4!14
Ἓξ	60B	8.1.1.1	Cardinal numbers	1	LUK 13:14!16
Ἔα	88X	3.4.2.3	Angry	1	LUK 4:34!1
Ἔβερ	93A	9.7.1	Name of a person	1	LUK 3:35!8
Ἔγειρε	17A	7.1.1	Stand	2	LUK 5:23!12; LUK 6:8!16
Ἔκτεινον	16	7.2;7.2.2.8;7.3.1.3;7.3.4.7;7.3.5	Extend;Move;Move back and forth;Shake;Turn something	1	LUK 6:10!7
Ἔλεγεν	33F	3.5.1	Say	9	LUK 12:54!1; LUK 13:18!1; LUK 13:6!1; LUK 14:12!1; LUK 14:7!1; LUK 16:1!1; LUK 18:1!1; LUK 3:7!1; LUK 9:23!1
Ἔμεινεν	85C	7.2.7.2	Stay, remain	1	LUK 1:56!1
Ἔξελθε	15D	7.2.3.3;7.3.3.3	Leave;Send	4	LUK 13:31!10; LUK 14:21!18; LUK 14:23!8; LUK 5:8!10
Ἔξεστιν	71D	9.4.3;9.4.3.2	Hortative;Moods	1	LUK 14:3!12
Ἔρχεσθε	15F	7.2.3.3.1	Arrive	1	LUK 14:17!13
Ἔρχου	15F	7.2.3.3.1	Arrive	1	LUK 7:8!21
Ἔστιν	13A	8;9.1.1	Be;States	1	LUK 8:11!1
Ἔστωσαν	13A	8;9.1.1	Be;States	1	LUK 12:35!1
Ἔτι	59H	8.1.2;8.1.2.2	Add numbers;Count	1	LUK 18:22!7
Ἔτι	67F	8.4.6	Aspectual time	2	LUK 22:47!1; LUK 8:49!1
Ἔχετέ	57A	6.8.1	Have wealth	1	LUK 24:41!12
Ἔχουσι	57A	6.8.1	Have wealth	1	LUK 16:29!4
ἠγάπησεν	25C	4.3.3	Love	1	LUK 7:47!12
ἠγέρθη	13C	9.1.1.1	Exist	1	LUK 7:16!13
ἠγέρθη	23G	2.6;2.6.6	Die;Life	3	LUK 24:34!4; LUK 24:6!5; LUK 9:7!18
ἠγαλλίασεν	25K	3.4.1.2	Happy	1	LUK 1:47!2
ἠγαλλιάσατο	25K	3.4.1.2	Happy	1	LUK 10:21!5
ἠγνόουν	32A	3.2.4	Understand	1	LUK 9:45!3
ἠγόραζον	57O	6.8.4;6.8.4.1	Buy;Financial transaction	1	LUK 17:28!10
ἠγόρασα	57O	6.8.4;6.8.4.1	Buy;Financial transaction	2	LUK 14:18!12; LUK 14:19!6
ἠδυνήθησαν	74	9.4.2.1	Can	1	LUK 9:40!11
ἠδύναντο	74	9.4.2.1	Can	1	LUK 8:19!13
ἠδύνατο	74	9.4.2.1	Can	1	LUK 19:3!10
ἠθέλησα	30D	3.3.1.4	Intend	1	LUK 13:34!14
ἠθέλησαν	25A	3.3	Want	1	LUK 10:24!9
ἠθέτησαν	76	6.1.2.3.4	Power, force	1	LUK 7:30!11
ἠθελήσατε	30D	3.3.1.4	Intend	1	LUK 13:34!30
ἠθροισμένους	15M	7.5.1	Gather	1	LUK 24:33!11
ἠκολουθήσαμέν	36D	4.5.4.5	Follow, be a disciple	1	LUK 18:28!10
ἠκολούθει	15Q	7.2.5.2	Follow	1	LUK 22:54!15
ἠκολούθει	15T	7.2.5;7.2.5.2	Accompany;Follow	1	LUK 18:43!5
ἠκολούθει	36D	4.5.4.5	Follow, be a disciple	1	LUK 5:28!5
ἠκολούθησαν	15T	7.2.5;7.2.5.2	Accompany;Follow	2	LUK 22:39!12; LUK 9:11!5
ἠκολούθησαν	36D	4.5.4.5	Follow, be a disciple	1	LUK 5:11!10
ἠκούσαμεν	24B	2.3.2	Hear	1	LUK 22:71!11
ἠκούσαμεν	33O	3.5.2;3.5.2.1;3.5.3.2	Information;Make speech;Report	1	LUK 4:23!15
ἠκούσατε	24B	2.3.2	Hear	1	LUK 7:22!11
ἠλαύνετο	15V	7.3.3.5	Drive along	1	LUK 8:29!26
ἠλπίζομεν	25D	3.2.7.1;3.2.7.2	Hope;Hopeless	1	LUK 24:21!3
ἠμφιεσμένον	49	5.3.7;5.4	Adornment;Wear clothing	1	LUK 7:25!9
ἠξίωσα	65B	8.3.7.9	Value	1	LUK 7:7!4
ἠπίστουν	31F	3.2.5.1	Believe	1	LUK 24:11!11
ἠρίθμηνται	60A	8.1.1	Number	1	LUK 12:7!9
ἠρνήσατο	33V	3.5.2.4	Admit	1	LUK 22:57!3
ἠρώτησαν	33L	3.3.2;3.5.1.5	Ask;Request	1	LUK 4:38!20
ἠρώτησεν	33L	3.3.2;3.5.1.5	Ask;Request	2	LUK 5:3!10; LUK 8:37!2
ἠρώτησεν	33N	3.5.1.5;3.5.1.5.1	Answer;Ask	1	LUK 23:3!4
ἠσπάσατο	33C	3.5.4	Story	1	LUK 1:40!8
ἡ	92D	9.2;9.2.3	Part of speech;Pronouns	96	LUK 10:11!21; LUK 10:40!1; LUK 10:40!16; LUK 10:6!10; LUK 10:9!13; LUK 11:18!11; LUK 11:2!13; LUK 11:20!13; LUK 11:27!18; LUK 11:27!20; LUK 11:49!4; LUK 11:7!10; LUK 12:15!17; LUK 12:16!11; LUK 12:23!1; LUK 12:34!9; LUK 13:18!6; LUK 13:34!3; LUK 16:16!10; LUK 17:19!6; LUK 17:20!18; LUK 17:20!8; LUK 17:21!9; LUK 17:24!3; LUK 17:35!10; LUK 17:35!7; LUK 18:16!21; LUK 18:42!7; LUK 19:11!20; LUK 19:16!7; LUK 19:20!8; LUK 1:13!12; LUK 1:13!16; LUK 1:18!16; LUK 1:24!8; LUK 1:29!1; LUK 1:36!4; LUK 1:38!5; LUK 1:41!22; LUK 1:41!9; LUK 1:43!7; LUK 1:44!5; LUK 1:45!3; LUK 1:46!5; LUK 1:60!3; LUK 1:64!8; LUK 1:7!8; LUK 20:14!19; LUK 20:32!3; LUK 20:33!1; LUK 21:20!12; LUK 21:28!13; LUK 21:3!7; LUK 21:3!9; LUK 21:31!12; LUK 21:32!8; LUK 21:33!4; LUK 21:34!21; LUK 22:1!3; LUK 22:1!7; LUK 22:14!4; LUK 22:18!17; LUK 22:20!12; LUK 22:21!3; LUK 22:32!9; LUK 22:53!20; LUK 22:53!23; LUK 22:7!3; LUK 24:10!10; LUK 24:10!3; LUK 24:29!15; LUK 24:32!6; LUK 2:19!1; LUK 2:33!7; LUK 2:48!9; LUK 2:51!14; LUK 3:9!4; LUK 4:21!9; LUK 4:29!17; LUK 5:13!12; LUK 6:10!16; LUK 6:20!18; LUK 6:6!18; LUK 6:6!21; LUK 7:35!3; LUK 7:39!21; LUK 8:11!4; LUK 8:19!5; LUK 8:2!13; LUK 8:25!5; LUK 8:33!14; LUK 8:44!12; LUK 8:47!3; LUK 8:48!6; LUK 8:49!12; LUK 8:9!10
ἡγεμονίας	37D	4.6;4.6.4	Government;Rule	1	LUK 3:1!6
ἡγεμονεύοντος	37D	4.6;4.6.4	Government;Rule	2	LUK 2:2!5; LUK 3:1!9
ἡγεμόνας	37D	4.6;4.6.4	Government;Rule	1	LUK 21:12!23
ἡγεμόνος	37D	4.6;4.6.4	Government;Rule	1	LUK 20:20!22
ἡγούμενος	36A	4.5.3.1	Lead	1	LUK 22:26!16
ἡδονῶν	25J	3.4.1.2	Happy	1	LUK 8:14!17
ἡδύοσμον	3C	1.5.3;1.5.4	Grass, herb, vine;Moss, fungus, algae	1	LUK 11:42!9
ἡλίου	1D	1.1.1	Sun	2	LUK 23:45!2; LUK 4:40!4
ἡλίῳ	1D	1.1.1	Sun	1	LUK 21:25!5
ἡλικίαν	67H;81B	8.4.1;8.2.2.2;8.2.6.3;8.2.6.4;8.2.6.5	Period of time;Deep, shallow;High;Low;Tall	1	LUK 12:25!9
ἡλικίᾳ	81B	8.2.2.2;8.2.6.3;8.2.6.4;8.2.6.5	Deep, shallow;High;Low;Tall	2	LUK 19:3!16; LUK 2:52!6
ἡμέρα	14F	8.3.3	Light	1	LUK 6:13!4
ἡμέρα	67I	8.4.1	Period of time	5	LUK 22:66!4; LUK 22:7!4; LUK 23:54!2; LUK 24:29!16; LUK 9:12!3
ἡμέραι	67H	8.4.1	Period of time	9	LUK 17:22!7; LUK 19:43!3; LUK 1:23!6; LUK 21:22!2; LUK 21:6!5; LUK 23:29!4; LUK 2:22!5; LUK 2:6!10; LUK 5:35!3
ἡμέραι	67I	8.4.1	Period of time	3	LUK 13:14!17; LUK 2:21!4; LUK 9:28!8
ἡμέραις	67E	8.4.2	Take time	3	LUK 1:18!22; LUK 1:7!16; LUK 2:36!13
ἡμέραις	67H	8.4.1	Period of time	16	LUK 17:26!13; LUK 17:26!6; LUK 17:28!6; LUK 1:25!7; LUK 1:39!6; LUK 1:5!4; LUK 1:75!9; LUK 21:23!12; LUK 23:7!21; LUK 24:18!22; LUK 2:1!5; LUK 4:2!13; LUK 4:25!11; LUK 5:35!16; LUK 6:12!5; LUK 9:36!19
ἡμέραν	67E	8.4.2	Take time	6	LUK 11:3!10; LUK 16:19!13; LUK 19:47!6; LUK 22:53!2; LUK 2:37!19; LUK 9:23!19
ἡμέραν	67I	8.4.1	Period of time	1	LUK 24:21!20
ἡμέρας	14F	8.3.3	Light	1	LUK 4:42!3
ἡμέρας	67E	8.4.2	Take time	2	LUK 18:7!15; LUK 4:2!1
ἡμέρας	67H	8.4.1	Period of time	4	LUK 1:20!11; LUK 1:24!5; LUK 1:80!14; LUK 9:51!7
ἡμέρας	67I	8.4.1	Period of time	7	LUK 15:13!5; LUK 17:27!7; LUK 17:4!5; LUK 21:37!4; LUK 2:43!4; LUK 2:44!9; LUK 2:46!4
ἡμέρᾳ	67H	8.4.1	Period of time	1	LUK 6:23!5
ἡμέρᾳ	67I	8.4.1	Period of time	15	LUK 12:46!8; LUK 13:14!31; LUK 13:16!23; LUK 14:5!19; LUK 17:29!3; LUK 18:33!7; LUK 19:42!7; LUK 1:59!5; LUK 23:12!13; LUK 24:13!9; LUK 24:46!16; LUK 24:7!18; LUK 4:16!16; LUK 9:22!24; LUK 9:37!5
ἡμίσιά	60D	8.1.1.6	Fraction	1	LUK 19:8!10
ἡμερῶν	67I	8.4.1	Period of time	3	LUK 20:1!6; LUK 5:17!6; LUK 8:22!6
ἡμεῖς	92B	9.2;9.2.3	Part of speech;Pronouns	5	LUK 18:28!6; LUK 23:41!2; LUK 24:21!1; LUK 3:14!10; LUK 9:13!25
ἡμιθανῆ	23G	2.6;2.6.6	Die;Life	1	LUK 10:30!25
ἡμᾶς	92B	9.2;9.2.3	Part of speech;Pronouns	19	LUK 11:1!22; LUK 11:4!17; LUK 11:45!12; LUK 12:41!7; LUK 16:26!24; LUK 17:13!9; LUK 19:14!18; LUK 1:71!11; LUK 1:78!9; LUK 20:22!2; LUK 20:6!10; LUK 23:15!8; LUK 23:30!13; LUK 23:30!8; LUK 23:39!17; LUK 24:22!8; LUK 4:34!10; LUK 7:20!12; LUK 9:33!18
ἡμῖν	92B	9.2;9.2.3	Part of speech;Pronouns	26	LUK 10:11!6; LUK 10:17!14; LUK 11:3!7; LUK 11:4!13; LUK 11:4!3; LUK 13:25!22; LUK 17:5!8; LUK 1:1!10; LUK 1:2!3; LUK 1:69!5; LUK 1:73!11; LUK 20:2!7; LUK 20:28!5; LUK 22:67!8; LUK 22:8!9; LUK 23:18!9; LUK 24:24!6; LUK 24:32!12; LUK 24:32!15; LUK 24:32!21; LUK 2:15!32; LUK 2:48!15; LUK 4:34!3; LUK 7:16!15; LUK 7:5!11; LUK 9:13!14
ἡμῶν	92B	9.2;9.2.3	Part of speech;Pronouns	19	LUK 11:3!3; LUK 11:4!6; LUK 13:26!13; LUK 16:26!6; LUK 1:55!6; LUK 1:71!4; LUK 1:72!6; LUK 1:73!8; LUK 1:75!10; LUK 1:78!5; LUK 1:79!13; LUK 20:14!17; LUK 23:2!11; LUK 24:20!10; LUK 24:22!6; LUK 24:29!7; LUK 24:32!8; LUK 7:5!5; LUK 9:49!21
ἡσύχασαν	23F	2.4.4;2.4.5	Rest;Tired	1	LUK 23:56!11
ἡσύχασαν	33H	3.5.1.1;3.5.1.1.5	Say nothing;Voice	1	LUK 14:4!3
ἡτοίμασαν	77	6.1.2.6	Prepare	3	LUK 22:13!8; LUK 23:56!3; LUK 24:1!14
ἡτοίμασας	77	6.1.2.6	Prepare	2	LUK 12:20!18; LUK 2:31!2
ἢ	64	8.3.5.2	Compare	7	LUK 10:12!11; LUK 10:14!10; LUK 15:7!14; LUK 16:17!10; LUK 17:2!16; LUK 18:25!9; LUK 9:13!16
ἢ	89X	9.6.1.2	Or, either	33	LUK 11:12!1; LUK 12:11!17; LUK 12:11!20; LUK 12:14!10; LUK 12:41!12; LUK 12:47!15; LUK 13:15!18; LUK 13:4!1; LUK 14:12!10; LUK 14:3!16; LUK 14:31!1; LUK 14:5!8; LUK 16:13!16; LUK 16:13!7; LUK 17:7!8; LUK 18:11!23; LUK 18:29!14; LUK 18:29!16; LUK 18:29!18; LUK 18:29!20; LUK 20:2!13; LUK 20:22!6; LUK 20:4!7; LUK 21:15!12; LUK 22:27!6; LUK 2:24!14; LUK 5:23!10; LUK 6:9!14; LUK 6:9!18; LUK 7:19!10; LUK 7:20!20; LUK 8:16!8; LUK 9:25!12
ἣ	92F	9.2.3.3	Relative pronouns	2	LUK 10:39!7; LUK 2:37!8
ἣν	92F	9.2.3.3	Relative pronouns	11	LUK 10:10!2; LUK 10:5!2; LUK 10:8!3; LUK 13:16!6; LUK 13:21!4; LUK 15:9!15; LUK 19:20!11; LUK 22:10!23; LUK 8:47!14; LUK 9:31!9; LUK 9:4!3
ἤ	89X	9.6.1.2	Or, either	1	LUK 17:21!5
ἤγαγεν	15X	7.3;7.3.1	Carry;Move something	1	LUK 10:34!18
ἤγαγον	15W	7.3.3	Take somewhere	4	LUK 19:35!2; LUK 22:54!4; LUK 23:1!7; LUK 4:29!9
ἤγαγον	15X	7.3;7.3.1	Carry;Move something	1	LUK 4:40!11
ἤγγικεν	15E	7.2.3	Move toward something	1	LUK 21:8!20
ἤγγικεν	67B	8.4.5	Relative time	2	LUK 10:11!20; LUK 21:20!11
ἤγγισαν	15E	7.2.3	Move toward something	1	LUK 24:28!2
ἤγγισεν	15E	7.2.3	Move toward something	5	LUK 15:25!13; LUK 19:29!4; LUK 19:41!3; LUK 22:47!16; LUK 7:12!3
ἤγειρεν	13C	9.1.1.1	Exist	1	LUK 1:69!2
ἤγετο	36A	4.5.3.1	Lead	1	LUK 4:1!11
ἤδη	67B	8.4.5	Relative time	10	LUK 11:7!9; LUK 12:49!11; LUK 14:17!15; LUK 19:37!4; LUK 21:30!3; LUK 21:30!9; LUK 23:44!3; LUK 24:29!14; LUK 3:9!1; LUK 7:6!7
ἤθελεν	25A	3.3	Want	1	LUK 18:13!7
ἤθελεν	30D	3.3.1.4	Intend	2	LUK 15:28!5; LUK 18:4!3
ἤκουεν	36C	4.5.4.2	Disobey	1	LUK 10:39!15
ἤκουσαν	24B	2.3.2	Hear	2	LUK 10:24!23; LUK 2:20!13
ἤκουσαν	33O	3.5.2;3.5.2.1;3.5.3.2	Information;Make speech;Report	1	LUK 1:58!2
ἤκουσεν	24B	2.3.2	Hear	2	LUK 15:25!16; LUK 1:41!4
ἤλειφεν	47C	1.3.3;1.3.3.1;5.4.5	Anoint the body;Dry;Wet	1	LUK 7:38!29
ἤλειψας	47C	1.3.3;1.3.3.1;5.4.5	Anoint the body;Dry;Wet	1	LUK 7:46!6
ἤλειψεν	47C	1.3.3;1.3.3.1;5.4.5	Anoint the body;Dry;Wet	1	LUK 7:46!10
ἤλπιζέν	25D	3.2.7.1;3.2.7.2	Hope;Hopeless	1	LUK 23:8!23
ἤμελλεν	67B	8.4.5	Relative time	3	LUK 10:1!26; LUK 19:4!14; LUK 7:2!7
ἤμελλεν	71E	9.4.2.3	Necessary	1	LUK 9:31!10
ἤρατε	15X	7.3;7.3.1	Carry;Move something	1	LUK 11:52!6
ἤρθη	15X	7.3;7.3.1	Carry;Move something	1	LUK 9:17!7
ἤρξαντο	68A	8.4.6.1	Start something	8	LUK 11:53!4; LUK 14:18!2; LUK 15:24!15; LUK 19:37!12; LUK 22:23!3; LUK 23:2!1; LUK 5:21!2; LUK 7:49!2
ἤρξατο	68A	8.4.6.1	Start something	10	LUK 11:29!5; LUK 12:1!11; LUK 14:30!6; LUK 15:14!14; LUK 19:45!6; LUK 4:21!1; LUK 7:15!6; LUK 7:24!6; LUK 7:38!11; LUK 9:12!4
ἤρχετο	15F	7.2.3.3.1	Arrive	1	LUK 18:3!9
ἤσθιον	23A	5.2.2	Eat	4	LUK 15:16!11; LUK 17:27!1; LUK 17:28!8; LUK 6:1!15
ἤχους	14I	2.3.2.3	Types of sounds	1	LUK 21:25!18
ἥκει	85A	8.5.3	Be at a place	1	LUK 15:27!9
ἥμαρτον	88L'	4.3.1.1	Bad, immoral	2	LUK 15:18!11; LUK 15:21!7
ἥξει	13D	9.1.2.1	Happen	1	LUK 13:35!15
ἥξει	85A	8.5.3	Be at a place	1	LUK 12:46!1
ἥξουσιν	13D	9.1.2.1	Happen	1	LUK 19:43!2
ἥξουσιν	15F	7.2.3.3.1	Arrive	1	LUK 13:29!2
ἥτις	92D	9.2;9.2.3	Part of speech;Pronouns	8	LUK 10:42!13; LUK 12:1!23; LUK 2:10!14; LUK 2:4!17; LUK 7:37!4; LUK 7:39!23; LUK 8:26!8; LUK 8:43!10
ἥψατο	24E	2.3.5;7.3.4;7.3.4.1	Handle something;Sense of touch;Touch	4	LUK 5:13!5; LUK 7:14!3; LUK 8:44!3; LUK 8:47!16
ἦλθαν	15F	7.2.3.3.1	Arrive	1	LUK 2:16!2
ἦλθεν	13D	9.1.2.1	Happen	1	LUK 17:27!14
ἦλθεν	15A	7.2	Move	2	LUK 13:6!15; LUK 3:3!2
ἦλθεν	15F	7.2.3.3.1	Arrive	13	LUK 10:33!5; LUK 11:31!17; LUK 15:20!3; LUK 15:30!14; LUK 19:10!1; LUK 19:18!2; LUK 19:20!4; LUK 19:5!3; LUK 2:27!2; LUK 2:51!6; LUK 4:16!2; LUK 8:41!3; LUK 8:47!9
ἦλθες	15F	7.2.3.3.1	Arrive	1	LUK 4:34!8
ἦλθον	15A	7.2	Move	1	LUK 2:44!8
ἦλθον	15F	7.2.3.3.1	Arrive	10	LUK 12:49!2; LUK 1:59!8; LUK 23:33!3; LUK 24:1!11; LUK 24:23!7; LUK 3:12!1; LUK 4:42!15; LUK 5:7!14; LUK 6:18!2; LUK 8:35!7
ἦν	13A	8;9.1.1	Be;States	46	LUK 11:14!2; LUK 13:11!10; LUK 15:24!10; LUK 15:24!7; LUK 15:32!12; LUK 16:1!9; LUK 16:19!4; LUK 17:16!13; LUK 18:23!7; LUK 18:34!7; LUK 19:3!18; LUK 19:47!2; LUK 1:21!2; LUK 1:22!17; LUK 1:7!7; LUK 20:4!6; LUK 23:19!2; LUK 23:47!16; LUK 23:51!3; LUK 23:53!14; LUK 23:54!3; LUK 23:8!9; LUK 24:32!10; LUK 2:26!2; LUK 2:33!2; LUK 2:51!10; LUK 3:23!3; LUK 4:16!6; LUK 4:17!16; LUK 4:31!9; LUK 4:32!10; LUK 4:38!15; LUK 4:44!2; LUK 5:1!17; LUK 5:16!3; LUK 5:17!9; LUK 5:18!9; LUK 5:3!8; LUK 6:12!14; LUK 6:6!23; LUK 7:12!19; LUK 7:2!10; LUK 7:39!14; LUK 8:42!4; LUK 9:45!8; LUK 9:53!9
ἦν	13C	9.1.1.1	Exist	7	LUK 10:39!3; LUK 1:7!3; LUK 23:38!1; LUK 2:36!2; LUK 2:7!18; LUK 5:17!32; LUK 5:29!12
ἦν	13D	9.1.2.1	Happen	1	LUK 23:44!2
ἦν	58J	8.3.5.4	Pattern, model	1	LUK 19:2!9
ἦν	85A	8.5.3	Be at a place	15	LUK 14:2!5; LUK 18:2!4; LUK 18:3!3; LUK 1:10!5; LUK 1:66!21; LUK 1:80!9; LUK 22:56!18; LUK 22:59!16; LUK 2:25!23; LUK 2:25!4; LUK 2:40!12; LUK 4:33!5; LUK 6:6!14; LUK 7:12!26; LUK 7:37!5
ἦσαν	13A	8;9.1.1	Be;States	14	LUK 14:1!19; LUK 1:6!1; LUK 1:7!18; LUK 23:55!6; LUK 24:13!10; LUK 4:20!16; LUK 5:10!10; LUK 5:17!12; LUK 5:17!18; LUK 7:41!3; LUK 8:2!5; LUK 8:40!11; LUK 9:30!8; LUK 9:32!8
ἦσαν	13C	9.1.1.1	Exist	4	LUK 20:29!4; LUK 4:25!8; LUK 4:27!4; LUK 9:14!1
ἦσαν	85A	8.5.3	Be at a place	4	LUK 24:10!1; LUK 24:53!2; LUK 2:8!3; LUK 5:29!19
ἦχος	33O	3.5.2;3.5.2.1;3.5.3.2	Information;Make speech;Report	1	LUK 4:37!3
ἧς	92F	9.2.3.3	Relative pronouns	4	LUK 17:27!6; LUK 1:20!10; LUK 7:45!8; LUK 8:2!17
Ἠκολούθει	15T	7.2.5;7.2.5.2	Accompany;Follow	1	LUK 23:27!1
Ἠλίαν	93A	9.7.1	Name of a person	1	LUK 9:19!10
Ἠλίας	93A	9.7.1	Name of a person	3	LUK 4:26!6; LUK 9:30!11; LUK 9:8!5
Ἠλίου	93A	9.7.1	Name of a person	2	LUK 1:17!10; LUK 4:25!12
Ἠλίᾳ	93A	9.7.1	Name of a person	1	LUK 9:33!32
Ἠλὶ	93A	9.7.1	Name of a person	1	LUK 3:23!15
Ἠρώτα	33L	3.3.2;3.5.1.5	Ask;Request	1	LUK 7:36!1
Ἠσαΐου	93A	9.7.1	Name of a person	2	LUK 3:4!6; LUK 4:17!7
Ἡ	92D	9.2;9.2.3	Part of speech;Pronouns	6	LUK 11:29!7; LUK 19:18!6; LUK 7:50!6; LUK 8:20!4; LUK 8:54!9; LUK 9:12!1
Ἡρῳδιάδος	93A	9.7.1	Name of a person	1	LUK 3:19!10
Ἡρῴδην	93A	9.7.1	Name of a person	1	LUK 23:7!12
Ἡρῴδης	93A	9.7.1	Name of a person	9	LUK 13:31!15; LUK 23:11!6; LUK 23:12!6; LUK 23:15!3; LUK 23:8!3; LUK 3:19!23; LUK 3:19!3; LUK 9:7!3; LUK 9:9!4
Ἡρῴδου	93A	9.7.1	Name of a person	4	LUK 1:5!5; LUK 23:7!7; LUK 3:1!18; LUK 8:3!6
Ἢ	89X	9.6.1.2	Or, either	1	LUK 15:8!1
Ἢρ	93A	9.7.1	Name of a person	1	LUK 3:28!10
Ἤγαγεν	15W	7.3.3	Take somewhere	1	LUK 4:9!1
Ἤγγιζεν	67B	8.4.5	Relative time	1	LUK 22:1!1
Ἤγγικεν	67B	8.4.5	Relative time	1	LUK 10:9!10
Ἤγοντο	15W	7.3.3	Take somewhere	1	LUK 23:32!1
Ἤκουον	24B	2.3.2	Hear	1	LUK 16:14!1
Ἤκουσεν	33O	3.5.2;3.5.2.1;3.5.3.2	Information;Make speech;Report	1	LUK 9:7!1
Ἤρξατο	68A	8.4.6.1	Start something	1	LUK 20:9!1
Ἥψατό	24E	2.3.5;7.3.4;7.3.4.1	Handle something;Sense of touch;Touch	1	LUK 8:46!5
Ἦλθεν	13D	9.1.2.1	Happen	1	LUK 22:7!1
Ἦν	13A	8;9.1.1	Be;States	2	LUK 13:10!1; LUK 21:37!1
Ἦν	85A	8.5.3	Be at a place	2	LUK 15:25!1; LUK 8:32!1
Ἦσαν	85A	8.5.3	Be at a place	1	LUK 15:1!1
ἰάθη	23H	2.5	Healthy	2	LUK 17:15!7; LUK 8:47!25
ἰάσατο	23H	2.5	Healthy	3	LUK 14:4!6; LUK 22:51!13; LUK 9:42!20
ἰάσεις	23H	2.5	Healthy	1	LUK 13:32!13
ἰαθήτω	23H	2.5	Healthy	1	LUK 7:7!12
ἰαθῆναι	23H	2.5	Healthy	1	LUK 6:18!6
ἰατροῖς	23H	2.5	Healthy	1	LUK 8:43!11
ἰατροῦ	23H	2.5	Healthy	1	LUK 5:31!13
ἰδίαν	28D	3.2.3.1	Known, unknown	2	LUK 10:23!7; LUK 9:10!14
ἰδίου	58G	8.3.5.3.3	Unique	1	LUK 6:44!6
ἰδίῳ	57A	6.8.1	Have wealth	1	LUK 6:41!19
ἰδεῖν	24A	2.3.1;2.5.4;2.5.4.1	Blind;Disabled;See	8	LUK 10:24!10; LUK 14:18!17; LUK 19:3!3; LUK 23:8!15; LUK 23:8!26; LUK 7:25!4; LUK 7:26!4; LUK 9:9!18
ἰδεῖν	27A	3.2.2	Learn	1	LUK 8:35!3
ἰδεῖν	34F	4.2.1.4	Visit	1	LUK 8:20!13
ἰδεῖν	90M	9.5	Case	2	LUK 17:22!17; LUK 2:26!11
ἰδοὺ	91B	9.6.3.2	Markers of emphasis	1	LUK 13:16!10
